Value.CombinedEyesConvergenceDistance,Value.CombinedEyesConvergenceDistanceValidity,Value.CombinedEyesGazeDirectionNormalized.x,Value.CombinedEyesGazeDirectionNormalized.y,Value.CombinedEyesGazeDirectionNormalized.z,Value.CombinedEyesGazeOrigin.x,Value.CombinedEyesGazeOrigin.y,Value.CombinedEyesGazeOrigin.z,Value.CombinedEyesOpenness,Value.CombinedEyesPupilDiameter,Value.CombinedEyesPupilPositionInSensorArea.x,Value.CombinedEyesPupilPositionInSensorArea.y,Value.LeftEyeGazeDirectionNormalized.x,Value.LeftEyeGazeDirectionNormalized.y,Value.LeftEyeGazeDirectionNormalized.z,Value.LeftEyeGazeOrigin.x,Value.LeftEyeGazeOrigin.y,Value.LeftEyeGazeOrigin.z,Value.LeftEyeOpenness,Value.LeftEyePupilDiameter,Value.LeftEyePupilPositionInSensorArea.x,Value.LeftEyePupilPositionInSensorArea.y,Value.RightEyeGazeDirectionNormalized.x,Value.RightEyeGazeDirectionNormalized.y,Value.RightEyeGazeDirectionNormalized.z,Value.RightEyeGazeOrigin.x,Value.RightEyeGazeOrigin.y,Value.RightEyeGazeOrigin.z,Value.RightEyeOpenness,Value.RightEyePupilDiameter,Value.RightEyePupilPositionInSensorArea.x,Value.RightEyePupilPositionInSensorArea.y,Value.Time
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042712301,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.1283907,-1,-1,-1,26516
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042712301,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.1283907,-1,-1,-1,26521
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042712301,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.1283907,-1,-1,-1,26528
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.038486488,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.144123152,-1,-1,-1,26540
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.038486488,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.144123152,-1,-1,-1,26546
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.050931402,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.120167963,-1,-1,-1,26557
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.059667684,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.137892559,-1,-1,-1,26562
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.059667684,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.067307033,-1,-1,-1,26572
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.059667684,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.067307033,-1,-1,-1,26578
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.051026065,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.054417197,-1,-1,-1,26589
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.051026065,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.054417197,-1,-1,-1,26594
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.040162705,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.034158252,-1,-1,-1,26606
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.040162705,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.034158252,-1,-1,-1,26611
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.043000828,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.052014284,-1,-1,-1,26622
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.043000828,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.052014284,-1,-1,-1,26628
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.045316253,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.038993198,-1,-1,-1,26640
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.045316253,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.038993198,-1,-1,-1,26645
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.05274516,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.039156038,-1,-1,-1,26657
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.040500998,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.041291393,-1,-1,-1,26662
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.040500998,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.041291393,-1,-1,-1,26672
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.040500998,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.041291393,-1,-1,-1,26677
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.055467155,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.026327394,-1,-1,-1,26689
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.055467155,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.026327394,-1,-1,-1,26694
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.04765394,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.04475496,-1,-1,-1,26705
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.04765394,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.04475496,-1,-1,-1,26711
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.055407129,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.033642847,-1,-1,-1,26723
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.055407129,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.033642847,-1,-1,-1,26728
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.059673678,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.05121721,-1,-1,-1,26739
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.059673678,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.05121721,-1,-1,-1,26744
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.057962697,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.041685376,-1,-1,-1,26755
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.044998057,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.025392864,-1,-1,-1,26761
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.044998057,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.025392864,-1,-1,-1,26772
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.044998057,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.025392864,-1,-1,-1,26778
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.039191201,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.044796921,-1,-1,-1,26789
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.039191201,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.044227269,-1,-1,-1,26794
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.049728766,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.046402745,-1,-1,-1,26805
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.049728766,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.046402745,-1,-1,-1,26811
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.038905542,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.041381229,-1,-1,-1,26823
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.038905542,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.041381229,-1,-1,-1,26828
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042116217,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.058065552,-1,-1,-1,26839
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042116217,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.058065552,-1,-1,-1,26845
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.051352233,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.033828016,-1,-1,-1,26862
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042788561,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.035441391,-1,-1,-1,26867
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042788561,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.035441391,-1,-1,-1,26872
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042788561,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.035441391,-1,-1,-1,26883
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.050417025,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.047204457,-1,-1,-1,26893
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.050417025,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.047204457,-1,-1,-1,26893
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.044251531,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.044063248,-1,-1,-1,26903
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.044251531,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.044063248,-1,-1,-1,26913
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042417742,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.050092846,-1,-1,-1,26923
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.042417742,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.050092846,-1,-1,-1,26928
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.032350641,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.054981772,-1,-1,-1,26939
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.032350641,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.054981772,-1,-1,-1,26944
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.043778021,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.057701495,-1,-1,-1,26956
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.043778021,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.057701495,-1,-1,-1,26961
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.048652343,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.021850018,-1,-1,-1,26972
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.048652343,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.021850018,-1,-1,-1,26978
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.054529,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.045779414,-1,-1,-1,26989
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.054529,-1,0.030282892,0.761306286,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.045779414,-1,-1,-1,26995
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.043871962,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.05621133,-1,-1,-1,27006
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.043871962,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.05621133,-1,-1,-1,27011
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.03457376,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.049489576,-1,-1,-1,27023
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.03457376,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.049489576,-1,-1,-1,27029
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.03457376,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.049489576,-1,-1,-1,27034
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.018916877,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.047526471,-1,-1,-1,27046
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.02343371,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.037701171,-1,-1,-1,27057
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.017839422,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.027085505,-1,-1,-1,27063
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.017839422,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.027085505,-1,-1,-1,27068
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.017839422,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.027085505,-1,-1,-1,27079
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.02820917,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.025970656,-1,-1,-1,27090
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.009949556,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.043101065,-1,-1,-1,27096
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.009949556,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.043101065,-1,-1,-1,27101
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.009949556,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.043101065,-1,-1,-1,27112
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.052794762,-1,-1,-1,27123
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.052794762,-1,-1,-1,27129
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.052794762,-1,-1,-1,27134
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.061742287,-1,-1,-1,27146
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.009360783,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.129158244,-1,-1,-1,27157
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.076631464,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.157740861,-1,-1,-1,27162
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.076631464,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.157740861,-1,-1,-1,27168
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.076631464,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.157740861,-1,-1,-1,27179
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.15375638,-1,-1,-1,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.198347807,-1,-1,-1,27190
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.15375638,-1,0.350607991,0.856529772,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.198347807,-1,-1,-1,27196
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.15375638,-1,0.350607991,0.856529772,0,0,0,-29.63511658,-3.606658936,-34.01618958,0.198347807,-1,-1,-1,27201
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.47348022,-3.693389893,-32.36146545,0.267078847,-1,0.331882566,0.812493801,0,0,0,-29.701828,-1.234222412,-33.7819519,0.36813131,-1,0.472784966,0.646730423,27212
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.61773682,-0.116119385,-31.8447876,0.347961783,-1,0.531117499,0.610934615,0,0,0,-29.80187988,-0.602737427,-33.89573669,0.68868643,-1,0.472389817,0.628313243,27218
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.54922485,-0.000320435,-31.95974731,0.347961783,-1,0.569766223,0.588930309,0,0,0,-29.82723999,-0.594085693,-34.02528381,0.68868643,-1,0.471977234,0.627720773,27230
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.54922485,-0.000320435,-31.95974731,0.347961783,-1,0.569766223,0.588930309,0,0,0,-29.82723999,-0.594085693,-34.02528381,0.68868643,-1,0.471977234,0.627720773,27235
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.55096436,-0.061096191,-32.00871277,0.624596238,-1,0.569844782,0.583668292,0,0,0,-29.86026001,-0.701400757,-33.98815918,0.880513132,-1,0.474892318,0.625705481,27247
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.54493713,-0.089004517,-32.03768921,0.741658807,-1,0.567588687,0.582618713,0,0,0,-29.89677429,-0.729660034,-34.04586792,1,-1,0.476421058,0.626220524,27253
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.54493713,-0.089004517,-32.03768921,0.741658807,-1,0.567588687,0.582618713,0,0,0,-29.89677429,-0.729660034,-34.04586792,1,-1,0.476421058,0.626220524,27258
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.52523804,-0.154632568,-32.03512573,0.746527374,-1,0.569090188,0.585449755,0,0,0,-29.88265991,-0.686538696,-34.16717529,1,-1,0.47706008,0.626963675,27269
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.52194214,-0.250213623,-32.03625488,1,-1,0.569230974,0.588174641,0,0,0,-29.91638184,-0.695358276,-34.25167847,1,-1,0.478027731,0.627671957,27281
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.51724243,-0.267913818,-32.04512024,1,-1,0.569493234,0.589199424,0,0,0,-29.9258728,-0.694732666,-34.27824402,1,-1,0.477924705,0.627693772,27288
0,FALSE,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,31.51724243,-0.267913818,-32.04512024,1,-1,0.569493234,0.589199424,0,0,0,-29.9258728,-0.694732666,-34.27824402,1,-1,0.477924705,0.627693772,27294
0,FALSE,-0.023162842,0.12361145,0.992050171,21.05404663,-0.371505737,-32.40745544,0,0,0,0,-0.026565552,0.124160767,0.991897583,31.56472778,-0.293060303,-32.05513,1,3.416610718,0.569246292,0.588893056,-0.006591797,0.120925903,0.992630005,-29.90609741,-0.751815796,-34.11567688,1,3.776351929,0.477868646,0.628052115,27305
0,FALSE,-0.025634766,0.120117188,0.992416382,18.83146667,-0.388214111,-32.52883911,0,0,0,0,-0.030380249,0.120483398,0.992248535,31.56208801,-0.312240601,-32.05015564,1,3.555725098,0.569762886,0.590269208,-0.007415771,0.118682861,0.992889404,-29.94061279,-0.679290771,-34.36273193,1,3.751159668,0.47916168,0.628356516,27315
0,FALSE,-0.025390625,0.123916626,0.991958618,18.33573914,-0.39201355,-32.56356812,0,0,0,0,-0.030426025,0.124465942,0.991744995,31.56886292,-0.313613892,-32.06216431,1,3.389022827,0.569716632,0.589604557,-0.007003784,0.121902466,0.992507935,-29.93673706,-0.677993774,-34.39259338,1,3.779067993,0.478974611,0.628202915,27320
0,FALSE,-0.025390625,0.123916626,0.991958618,18.33573914,-0.39201355,-32.56356812,0,0,0,0,-0.030426025,0.124465942,0.991744995,31.56886292,-0.313613892,-32.06216431,1,3.389022827,0.569716632,0.589604557,-0.007003784,0.121902466,0.992507935,-29.93673706,-0.677993774,-34.39259338,1,3.779067993,0.478974611,0.628202915,27326
0,FALSE,-0.021682739,0.118881226,0.992660522,17.51074219,-0.39553833,-32.62260437,0,0,0,0,-0.024932861,0.11920166,0.992553711,31.56053162,-0.32182312,-32.06680298,1,3.449035645,0.569112062,0.590790391,-0.010665894,0.117752075,0.992980957,-29.93830872,-0.644470215,-34.49966431,1,3.776016235,0.47955513,0.628736317,27338
0,FALSE,-0.028747559,0.118850708,0.992492676,21.92938232,-0.378479004,-32.46224976,0,0,0,0,-0.031829834,0.119140625,0.992355347,31.55079651,-0.333847046,-32.07342529,1,3.58782959,0.570348382,0.591492951,-0.01210022,0.117248535,0.993026733,-29.93721008,-0.619140625,-34.55838013,1,3.739654541,0.47969079,0.628473461,27349
0,FALSE,-0.025268555,0.117340088,0.992767334,21.00462341,-0.38470459,-32.50152588,0,0,0,0,-0.028442383,0.117507935,0.992660522,31.55453491,-0.328735352,-32.09495544,1,3.642669678,0.569662929,0.591844916,-0.009963989,0.116531372,0.993133545,-29.93617249,-0.654922485,-34.46461487,1,3.739227295,0.479355216,0.628863931,27355
0,FALSE,-0.025268555,0.117340088,0.992767334,21.00462341,-0.38470459,-32.50152588,0,0,0,0,-0.028442383,0.117507935,0.992660522,31.55453491,-0.328735352,-32.09495544,1,3.642669678,0.569662929,0.591844916,-0.009963989,0.116531372,0.993133545,-29.93617249,-0.654922485,-34.46461487,1,3.739227295,0.479355216,0.628863931,27360
0,FALSE,-0.024002075,0.119796753,0.992492676,21.50158691,-0.377319336,-32.50268555,0,0,0,0,-0.02684021,0.120529175,0.992340088,31.55491638,-0.330062866,-32.10092163,1,3.570373535,0.569490194,0.591396928,-0.009414673,0.116012573,0.99319458,-29.93721008,-0.619140625,-34.55838013,1,3.738922119,0.479291767,0.628646255,27371
0,FALSE,-0.02507019,0.116882324,0.99281311,25.52268982,-0.337982178,-32.40472412,0,0,0,0,-0.02746582,0.117767334,0.992660522,31.55491638,-0.330062866,-32.11174011,1,3.547805786,0.56961,0.591880322,-0.003036499,0.108779907,0.994049072,-29.93817139,-0.410797119,-35.09838867,1,3.748153687,0.478270799,0.62796247,27380
0,FALSE,-0.02507019,0.116882324,0.99281311,25.52268982,-0.337982178,-32.40472412,0,0,0,0,-0.02746582,0.117767334,0.992660522,31.55491638,-0.330062866,-32.11174011,1,3.547805786,0.56961,0.591880322,-0.003036499,0.108779907,0.994049072,-29.93817139,-0.410797119,-35.09838867,1,3.748153687,0.478270799,0.62796247,27385
